"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","score"
0,2.14673204839897,0.508,0.131,0,"Radial glia","SMC4",0.80931798224641
0,3.22830459936531,0.28,0.03,0,"Radial glia","MELK",0.807076149841326
0,2.23155629086298,0.467,0.109,0,"Radial glia","HELLS",0.798897152128948
0,2.28423834931097,0.445,0.096,0,"Radial glia","NTNG1",0.797199183909529
0,1.79434535962494,0.609,0.165,0,"Radial glia","BMPR1B",0.796689339673472
0,3.55376855854802,0.247,0.023,0,"Radial glia","GRAMD1C",0.796044157114757
0,1.95085544392159,0.596,0.19,0,"Radial glia","CEP112",0.792047310232166
0,2.34603612820269,0.428,0.094,0,"Radial glia","MPP5",0.783576066819698
0,2.95793162036207,0.31,0.046,0,"Radial glia","ACSS3",0.780893947775586
0,5.2240151766501,0.154,0.005,0,"Radial glia","GFAP",0.778378261320866
0,3.32166963886263,0.263,0.029,0,"Radial glia","AC078842.2",0.777270695493856
0,3.0188196565803,0.301,0.045,0,"Radial glia","AQP4-AS1",0.772817832084557
0,2.42700053824108,0.397,0.08,0,"Radial glia","ROR1",0.769359170622423
0,2.23811936039246,0.444,0.101,0,"Radial glia","BARD1",0.767674940614613
0,2.30481036448161,0.415,0.084,0,"Radial glia","NEK7",0.762892230643414
0,2.32551116455592,0.413,0.086,0,"Radial glia","TBL1X",0.760442150809785
0,3.27636544498609,0.262,0.03,0,"Radial glia","AC092944.1",0.760116783236773
0,3.60384027894125,0.229,0.019,0,"Radial glia","FAM111A",0.756806458577664
0,1.68879874597039,0.995,0.547,0,"Radial glia","QKI",0.756581838194736
0,3.1048745086709,0.28,0.037,0,"Radial glia","EVA1C",0.754484505607028
0,5.02868032660584,0.156,0.006,0,"Radial glia","HES5",0.754302048990876
0,1.58951477602021,0.8,0.329,0,"Radial glia","MID1",0.74866145950552
0,1.84384465684703,0.581,0.177,0,"Radial glia","MED12L",0.744913241366198
0,4.03051165938636,0.197,0.013,0,"Radial glia","AL606923.2",0.74161414532709
0,2.91313423278993,0.291,0.038,0,"Radial glia","TANC1",0.737022960895853
0,4.11012789086609,0.19,0.011,0,"Radial glia","MLC1",0.73571289246503
0,2.65149382808883,0.343,0.066,0,"Radial glia","ABCC4",0.734463790380606
0,3.95431507434037,0.199,0.014,0,"Radial glia","NOTCH2NLC",0.731548288752969
0,3.38652747869886,0.241,0.025,0,"Radial glia","SLC6A1",0.731489935398954
0,4.62329754471846,0.165,0.007,0,"Radial glia","TFPI",0.730481012065517
0,3.91653484277282,0.201,0.015,0,"Radial glia","FAM107A",0.728475480755745
0,1.40848834415266,0.836,0.319,0,"Radial glia","RORA",0.728188473926924
0,2.15129239246865,0.445,0.107,0,"Radial glia","ATAD2",0.727136828654405
0,1.98126813402265,0.508,0.142,0,"Radial glia","RFX4",0.72514413705229
0,2.00773792721038,0.495,0.139,0,"Radial glia","ZMAT1",0.714754702086894
0,2.52202597269867,0.354,0.073,0,"Radial glia","JUN",0.708689298328326
0,3.97530377232694,0.192,0.014,0,"Radial glia","SMAD3",0.707604071474196
0,2.99813035428708,0.275,0.039,0,"Radial glia","AL022068.1",0.707558763611752
0,2.04504768932094,0.469,0.124,0,"Radial glia","SFXN5",0.705541452815724
0,1.98072663887943,0.5,0.144,0,"Radial glia","GRIN2A",0.705138683441077
0,1.82784845096586,0.55,0.167,0,"Radial glia","MAML2",0.700065956719926
0,2.30538982977126,0.385,0.084,0,"Radial glia","AF117829.1",0.693922338761148
0,4.2316410322501,0.173,0.01,0,"Radial glia","PDPN",0.689757488256766
0,3.16249056435408,0.252,0.034,0,"Radial glia","EGFR",0.68942294302919
0,2.90213634219508,0.271,0.035,0,"Radial glia","RRM2",0.684904176758038
0,2.12601452356693,0.433,0.111,0,"Radial glia","PCGF5",0.684576676588553
0,1.76121049791163,0.595,0.208,0,"Radial glia","AKAP12",0.681588462691802
0,3.28637927853384,0.229,0.023,0,"Radial glia","COL9A1",0.676994131377971
0,4.7161533490342,0.149,0.006,0,"Radial glia","HGF",0.674409928911891
0,2.8385187583281,0.28,0.043,0,"Radial glia","NEAT1",0.672728945723759
0,2.34821219166899,0.364,0.079,0,"Radial glia","HMGB2",0.669240474625663
0,1.43779345936062,0.743,0.278,0,"Radial glia","CHD7",0.668573958602689
0,4.04173162339077,0.177,0.012,0,"Radial glia","SFRP2",0.666885717859477
0,2.63601818260251,0.303,0.051,0,"Radial glia","BRCA1",0.664276582015834
0,3.48672177265994,0.211,0.021,0,"Radial glia","CDH23",0.662477136805388
0,4.44119154983679,0.157,0.008,0,"Radial glia","ZFP36L2",0.661737540925682
0,3.07212617580659,0.243,0.028,0,"Radial glia","ZFHX4-AS1",0.660507127798416
0,1.53514577612785,0.676,0.246,0,"Radial glia","BBX",0.660112683734975
0,2.32156857612044,0.356,0.073,0,"Radial glia","C21orf58",0.657003907042084
0,2.43952595999757,0.348,0.08,0,"Radial glia","FBXO32",0.653792957279349
0,4.00439617783429,0.175,0.012,0,"Radial glia","NOTCH3",0.65271657698699
0,3.5205776553732,0.204,0.019,0,"Radial glia","PLOD2",0.651306866244043
0,2.74337431333987,0.281,0.045,0,"Radial glia","TOP2A",0.64743633794821
0,1.44732719085063,0.857,0.411,0,"Radial glia","PHLPP1",0.645507927119382
0,1.86325334166929,0.494,0.15,0,"Radial glia","TLE1",0.640959149534237
0,2.57639345774129,0.298,0.051,0,"Radial glia","NUF2",0.636369184062097
0,3.03336264065561,0.239,0.03,0,"Radial glia","CDCA7L",0.633972791897023
0,2.66346383946682,0.287,0.049,0,"Radial glia","SOAT1",0.633904393793103
0,3.04008624668139,0.243,0.035,0,"Radial glia","AL365295.1",0.63233793930973
0,4.17553693619706,0.16,0.009,0,"Radial glia","CRB2",0.630506077365757
0,2.92938794717536,0.246,0.032,0,"Radial glia","KIF11",0.626889020695528
0,4.28846241987579,0.154,0.008,0,"Radial glia","ANXA2",0.626115513301866
0,2.96544346199412,0.243,0.032,0,"Radial glia","GATM",0.62570857048076
0,2.44417049147555,0.325,0.069,0,"Radial glia","TNFRSF19",0.625707645817741
0,4.55977956835922,0.144,0.007,0,"Radial glia","AL121749.2",0.624689800865214
0,2.97362336247539,0.25,0.04,0,"Radial glia","AL136456.1",0.624460906119831
0,4.52622539539993,0.144,0.008,0,"Radial glia","CFAP47",0.61556665377439
0,2.04457416645851,0.403,0.102,0,"Radial glia","ETV1",0.615416824104012
0,3.25462960743161,0.221,0.032,0,"Radial glia","CFAP54",0.615124995804575
0,1.26534375942,0.925,0.443,0,"Radial glia","GRID2",0.609895692040439
0,2.53801913619308,0.296,0.056,0,"Radial glia","LMCD1-AS1",0.609124592686338
0,1.78629719835382,0.496,0.158,0,"Radial glia","CEP83",0.60376845304359
0,1.54785702218123,0.586,0.198,0,"Radial glia","PRAG1",0.600568524606315
0,3.47151822566385,0.189,0.017,0,"Radial glia","FZD2",0.597101134814182
0,2.36331483349362,0.319,0.067,0,"Radial glia","LINC01090",0.595555338040393
0,4.52965272732185,0.138,0.007,0,"Radial glia","SERPINI2",0.593384507279162
0,3.63874064754151,0.177,0.015,0,"Radial glia","FAM114A1",0.589475984901724
0,2.86785732448889,0.236,0.031,0,"Radial glia","EMX2OS",0.587910751520223
0,2.58831872095911,0.275,0.048,0,"Radial glia","ASPM",0.587548349657718
0,1.90409778159517,0.443,0.135,0,"Radial glia","HEATR5A",0.586462116731313
0,4.99422393145768,0.121,0.004,0,"Radial glia","MROH9",0.584324199980548
0,2.31472964663128,0.319,0.067,0,"Radial glia","KNTC1",0.583311870951083
0,3.88761546328154,0.161,0.011,0,"Radial glia","WHRN",0.583142319492231
0,2.40307427657484,0.295,0.053,0,"Radial glia","SLC4A4",0.581543974931111
0,2.33480422407802,0.312,0.063,0,"Radial glia","NFE2L2",0.581366251795428
0,3.37385390166334,0.191,0.019,0,"Radial glia","PHGDH",0.580302871086095
0,3.41284812970758,0.187,0.017,0,"Radial glia","RGS3",0.580184182050289
0,1.42746739590786,0.918,0.512,0,"Radial glia","CDON",0.579551762738589
0,1.52704314265545,0.577,0.199,0,"Radial glia","LINC01748",0.57722230792376
0,1.35986114380229,0.995,0.571,0,"Radial glia","AL589740.1",0.576581124972172
0,3.18119592746843,0.203,0.022,0,"Radial glia","BRCA2",0.575796462871787
0,2.6516093477183,0.264,0.047,0,"Radial glia","METRN",0.575399228454872
0,4.63315759030881,0.131,0.007,0,"Radial glia","ANGPT1",0.574511541198293
0,1.23348535194224,0.847,0.382,0,"Radial glia","PRKG1",0.573570688653141
0,1.71399319528233,0.507,0.173,0,"Radial glia","CNN3",0.572473727224299
0,1.35573909513665,0.825,0.403,0,"Radial glia","NAALADL2",0.572121898147666
0,3.00231796621808,0.217,0.027,0,"Radial glia","XRCC2",0.570440413581436
0,2.41208782032216,0.289,0.053,0,"Radial glia","ANLN",0.569252725596029
0,2.45674775633733,0.286,0.055,0,"Radial glia","PAWR",0.567508731713923
0,4.72878954755949,0.125,0.005,0,"Radial glia","AC019127.1",0.567454745707139
0,3.37391746835754,0.185,0.017,0,"Radial glia","COL5A2",0.566818134684067
0,2.54404728256733,0.27,0.048,0,"Radial glia","POLQ",0.564778496729946
0,3.67751837709409,0.166,0.013,0,"Radial glia","SALL1",0.562660311695396
0,2.83998155267859,0.228,0.031,0,"Radial glia","DTL",0.559476365877682
0,2.7696660549979,0.236,0.034,0,"Radial glia","CDCA7",0.559472543109576
0,2.46437172632754,0.282,0.055,0,"Radial glia","NUSAP1",0.559412381876351
0,4.29183839209978,0.137,0.007,0,"Radial glia","TNS1",0.557938990972972
0,1.77493576909274,0.444,0.13,0,"Radial glia","LRRC1",0.557329831495121
0,4.75259423264192,0.122,0.005,0,"Radial glia","KCNJ10",0.556053525219104
0,3.77246148437865,0.159,0.012,0,"Radial glia","PAUPAR",0.554551838203661
0,5.59895951323134,0.101,0.002,0,"Radial glia","IFI44L",0.554296991809903
0,1.36726416753265,0.792,0.387,0,"Radial glia","STK39",0.553741987850723
0,1.93491489404238,0.394,0.108,0,"Radial glia","MIS18BP1",0.55338565969612
0,3.7017894676007,0.162,0.013,0,"Radial glia","EMP2",0.551566630672505
0,3.33666909946705,0.184,0.019,0,"Radial glia","COBLL1",0.550550401412063
0,2.39595473466648,0.29,0.061,0,"Radial glia","CFAP44",0.548673634238623
0,1.82753442241103,0.433,0.133,0,"Radial glia","MIR222HG",0.54826032672331
0,4.27255457230199,0.135,0.007,0,"Radial glia","SOX21-AS1",0.546886985254655
0,2.1542130036416,0.333,0.08,0,"Radial glia","FANCI",0.545015889921325
0,2.36639041970634,0.29,0.061,0,"Radial glia","ST5",0.541903406112752
0,2.93455818584076,0.219,0.035,0,"Radial glia","DCDC1",0.5399587061947
0,2.89071205420815,0.215,0.029,0,"Radial glia","MKI67",0.537672442082715
0,1.38259724085485,0.704,0.317,0,"Radial glia","STOX2",0.535065132210828
0,4.38526621167544,0.129,0.007,0,"Radial glia","ARMC4",0.535002477824404
0,2.67437557835458,0.239,0.039,0,"Radial glia","ECT2",0.534875115670916
0,1.46911106929564,0.634,0.271,0,"Radial glia","BMP2K",0.533287318154318
0,3.38992747588394,0.173,0.016,0,"Radial glia","KIF24",0.532218613713779
0,2.1305229557196,0.328,0.079,0,"Radial glia","CPQ",0.530500215974181
0,2.720809407046,0.231,0.037,0,"Radial glia","WSCD1",0.527837024966924
0,3.49378017337935,0.166,0.015,0,"Radial glia","PDLIM3",0.527560806180282
0,4.18628816263318,0.135,0.009,0,"Radial glia","TMEM132C",0.52747230849178
0,2.70461039086162,0.236,0.041,0,"Radial glia","ETV5",0.527399026218017
0,2.70218587634542,0.231,0.036,0,"Radial glia","SLC25A37",0.526926245887358
0,2.47363103833341,0.258,0.045,0,"Radial glia","WEE1",0.526883411165016
0,1.32203781638223,0.801,0.403,0,"Radial glia","TMEM163",0.526171050920128
0,2.54007767685506,0.258,0.051,0,"Radial glia","ANOS1",0.525796079108997
0,3.56785487990221,0.163,0.016,0,"Radial glia","GAS1",0.524474667345625
